id,opportunity,percentile,cutoff,accessibility
300,jobs,50,45,76085.461710254807
301,jobs,50,45,50260.51202547876
302,jobs,50,45,30488.07727657996
303,jobs,50,45,49023.313550041756
304,jobs,50,45,67170.7697901649
305,jobs,50,45,161637.44832402904
306,jobs,50,45,130299.01225338953
307,jobs,50,45,2336.90779992609
308,jobs,50,45,9380.505794417022
309,jobs,50,45,82795.28154240182
310,jobs,50,45,33803.74412577225
311,jobs,50,45,11898.470948768578
312,jobs,50,45,171168.862933188
313,jobs,50,45,9923.417381196912
314,jobs,50,45,106743.90574479125
315,jobs,50,45,27881.44713267254
316,jobs,50,45,94319.32844637752
317,jobs,50,45,105572.7563943676
318,jobs,50,45,39878.4628710056
319,jobs,50,45,419.78565674340064
320,jobs,50,45,38983.05053201936
321,jobs,50,45,34131.11958416301
322,jobs,50,45,455.41940127958765
323,jobs,50,45,0
324,jobs,50,45,119000.47754287753
325,jobs,50,45,101263.1567069158
326,jobs,50,45,0
327,jobs,50,45,32772.07087590326
328,jobs,50,45,7556.840544564025
329,jobs,50,45,135197.7019046489
330,jobs,50,45,18354.58986928823
331,jobs,50,45,21730.741051387107
332,jobs,50,45,34354.533917266104
333,jobs,50,45,29962.080588786943
334,jobs,50,45,185689.51675031593
335,jobs,50,45,102387.81076209324
336,jobs,50,45,59897.73118171876
337,jobs,50,45,265131.3109804684
338,jobs,50,45,86442.7746319101
339,jobs,50,45,140342.87766875175
340,jobs,50,45,923.5472117478428
341,jobs,50,45,115984.43830929504
342,jobs,50,45,210869.76887905505
343,jobs,50,45,0
344,jobs,50,45,27618.151084332498
345,jobs,50,45,24933.74979193247
346,jobs,50,45,22648.92478650208
347,jobs,50,45,117778.17594073716
348,jobs,50,45,6981.940778379155
349,jobs,50,45,19036.409150730262
350,jobs,50,45,26226.5828987132
351,jobs,50,45,27606.114409193822
352,jobs,50,45,176197.54080149965
353,jobs,50,45,212669.171947473
354,jobs,50,45,151775.08710438546
355,jobs,50,45,27174.950941282474
356,jobs,50,45,12598.567078564707
357,jobs,50,45,19857.813348261807
358,jobs,50,45,46730.0124050659
359,jobs,50,45,3555.7277010178063
360,jobs,50,45,4605.681627225774
361,jobs,50,45,265433.20557430165
362,jobs,50,45,48412.298371749006
363,jobs,50,45,45564.58536987389
364,jobs,50,45,6765.061694532001
365,jobs,50,45,462.66725115204554
366,jobs,50,45,202123.64455057622
367,jobs,50,45,55928.55960689818
368,jobs,50,45,93389.62574206866
369,jobs,50,45,111916.72353526545
370,jobs,50,45,188222.14940471842
371,jobs,50,45,182015.97507323392
372,jobs,50,45,90166.58766330234
373,jobs,50,45,213261.99961334822
374,jobs,50,45,28568.93476666952
375,jobs,50,45,76007.20236212379
376,jobs,50,45,88615.15782815352
377,jobs,50,45,4974.847741235672
378,jobs,50,45,41669.74746341224
379,jobs,50,45,779.6922576400211
380,jobs,50,45,64463.063181853715
381,jobs,50,45,60364.282397200775
382,jobs,50,45,19105.30485417302
383,jobs,50,45,34218.57820138994
384,jobs,50,45,71983.38174651349
385,jobs,50,45,34465.76157623231
