"id","opportunity","percentile","cutoff","accessibility"
"215","jobs",50,45,29870.3954892039
"216","jobs",50,45,83412.5606858661
"217","jobs",50,45,85525.8425522634
"218","jobs",50,45,0
"219","jobs",50,45,15921.8160631299
"220","jobs",50,45,95837.2597647917
"221","jobs",50,45,221629.560101333
"222","jobs",50,45,10200.5209990746
"223","jobs",50,45,47663.8139755328
"224","jobs",50,45,161402.342880339
"225","jobs",50,45,187811.583272609
"226","jobs",50,45,156968.199442254
"227","jobs",50,45,1557.56037045771
"228","jobs",50,45,166743.305044052
"229","jobs",50,45,51130.0338729982
"230","jobs",50,45,1594.46493632273
"231","jobs",50,45,7494.34875405199
"232","jobs",50,45,1565.34600763767
"233","jobs",50,45,170857.457020557
"234","jobs",50,45,113128.064330607
"235","jobs",50,45,463.96741033827
"236","jobs",50,45,12618.7127129257
"237","jobs",50,45,8998.36433882627
"238","jobs",50,45,20718.7723281072
"239","jobs",50,45,256408.031447501
"240","jobs",50,45,87153.2355725381
"241","jobs",50,45,124348.606021933
"242","jobs",50,45,15914.2485392121
"243","jobs",50,45,97993.4379153576
"244","jobs",50,45,237521.035328021
"245","jobs",50,45,245515.321189811
"246","jobs",50,45,9542.98142152427
"247","jobs",50,45,0
"248","jobs",50,45,46989.7488292555
"249","jobs",50,45,173534.327260851
"250","jobs",50,45,26088.3652047132
"251","jobs",50,45,3830.6618108331
"252","jobs",50,45,13703.8145149843
"253","jobs",50,45,110912.299123754
"254","jobs",50,45,0
"255","jobs",50,45,13499.542962381
"256","jobs",50,45,83585.0627282619
"257","jobs",50,45,161784.589828242
"258","jobs",50,45,184639.439535906
"259","jobs",50,45,40923.0552417685
"260","jobs",50,45,52690.7071871669
"261","jobs",50,45,3332.49253375929
"262","jobs",50,45,86385.8527900217
"263","jobs",50,45,112475.526823318
"264","jobs",50,45,192372.939969168
"265","jobs",50,45,197305.470108443
"266","jobs",50,45,21343.2354986552
"267","jobs",50,45,8732.40411893233
"268","jobs",50,45,120489.858634081
"269","jobs",50,45,166845.099744392
"270","jobs",50,45,210964.069958025
"271","jobs",50,45,96224.3991752604
"272","jobs",50,45,146528.845680073
"273","jobs",50,45,147245.260976332
"274","jobs",50,45,15840.7506710237
"275","jobs",50,45,27978.832327208
"276","jobs",50,45,52993.2355867907
"277","jobs",50,45,173316.671363087
"278","jobs",50,45,452.117151706465
"279","jobs",50,45,170317.370798041
"280","jobs",50,45,34929.1760297483
"281","jobs",50,45,664.828287423314
"282","jobs",50,45,181228.143298082
"283","jobs",50,45,160094.311246171
"284","jobs",50,45,221916.646662727
"285","jobs",50,45,74053.3833632593
"286","jobs",50,45,55858.7324035676
"287","jobs",50,45,2570.22319620269
"288","jobs",50,45,16244.6891785032
"289","jobs",50,45,6610.26286380287
"290","jobs",50,45,0
"291","jobs",50,45,158613.29140552
"292","jobs",50,45,39818.8992852786
"293","jobs",50,45,81782.1890992995
"294","jobs",50,45,33965.6143224619
"295","jobs",50,45,166472.549554139
"296","jobs",50,45,8498.91301735085
"297","jobs",50,45,58881.5486067862
"298","jobs",50,45,10560.4910048766
"299","jobs",50,45,17878.4658992591
"300","jobs",50,45,32567.9371397705
"301","jobs",50,45,49734.8351126851
"302","jobs",50,45,29553.0606772731
"303","jobs",50,45,45553.6023431371
"304","jobs",50,45,63951.7495889831
"305","jobs",50,45,150473.947391392
"306","jobs",50,45,125135.981586464
"307","jobs",50,45,2336.90779992609
"308","jobs",50,45,9116.66344722294
"309","jobs",50,45,77522.4052913052
"310","jobs",50,45,32628.2475369645
"311","jobs",50,45,11686.066505631
"312","jobs",50,45,169520.889759714
"313","jobs",50,45,9724.70233968051
"314","jobs",50,45,102995.699725233
"315","jobs",50,45,26134.1658809763
"316","jobs",50,45,85672.5887878108
"317","jobs",50,45,96731.971991994
"318","jobs",50,45,36649.2901749467
"319","jobs",50,45,419.785656743401
"320","jobs",50,45,38419.3432072977
"321","jobs",50,45,33504.4339399076
"322","jobs",50,45,455.419401279588
"323","jobs",50,45,0
"324","jobs",50,45,91028.0685222881
"325","jobs",50,45,93711.7004610698
"326","jobs",50,45,0
"327","jobs",50,45,31953.919540176
"328","jobs",50,45,7019.46901893326
"329","jobs",50,45,121156.153551513
"330","jobs",50,45,17879.6819544594
"331","jobs",50,45,17758.8959340166
"332","jobs",50,45,33134.0951993637
"333","jobs",50,45,27321.5723820969
"334","jobs",50,45,180548.358510319
"335","jobs",50,45,100677.223618498
"336","jobs",50,45,56946.7934369775
"337","jobs",50,45,239362.413306254
"338","jobs",50,45,79936.6862803384
"339","jobs",50,45,136406.669429615
"340","jobs",50,45,923.547211747843
"341","jobs",50,45,106734.972554616
"342","jobs",50,45,199024.320123414
"343","jobs",50,45,0
"344","jobs",50,45,26901.6814396144
"345","jobs",50,45,24265.2843146056
"346","jobs",50,45,20352.3416229684
"347","jobs",50,45,105747.616275051
"348","jobs",50,45,6977.97613349807
"349","jobs",50,45,18975.6634685411
"350","jobs",50,45,26047.0589933656
"351","jobs",50,45,26862.9450911989
"352","jobs",50,45,171433.169844387
"353","jobs",50,45,201843.794689395
"354","jobs",50,45,127839.353690569
"355","jobs",50,45,25561.2553331677
"356","jobs",50,45,12180.9331398644
"357","jobs",50,45,19363.9497106684
"358","jobs",50,45,43784.6845374089
"359","jobs",50,45,3555.72770101781
"360","jobs",50,45,4400.08823822989
"361","jobs",50,45,215391.579798075
"362","jobs",50,45,46299.0539230314
"363","jobs",50,45,43483.4932570324
"364","jobs",50,45,6764.21327042762
"365","jobs",50,45,462.667251152046
"366","jobs",50,45,193326.665357153
"367","jobs",50,45,52661.3668869202
"368","jobs",50,45,84059.8708169791
"369","jobs",50,45,106202.838290684
"370","jobs",50,45,174472.137875907
"371","jobs",50,45,175610.3855114
"372","jobs",50,45,81900.3118811106
"373","jobs",50,45,206182.536770209
"374","jobs",50,45,28112.8252151859
"375","jobs",50,45,71631.3455476396
"376","jobs",50,45,84734.5886883571
"377","jobs",50,45,4973.99931713129
"378","jobs",50,45,35017.6291700662
"379","jobs",50,45,747.220411565924
"380","jobs",50,45,60598.8402727138
"381","jobs",50,45,52459.7202968255
"382","jobs",50,45,18271.2727809213
"383","jobs",50,45,33800.8246252046
"384","jobs",50,45,61280.7102794832
"385","jobs",50,45,33350.4134039164
"386","jobs",50,45,27031.1643583794
"387","jobs",50,45,19997.1651844346
"388","jobs",50,45,229691.312922197
"389","jobs",50,45,7518.36856672031
"390","jobs",50,45,24058.6840976942
"391","jobs",50,45,35614.2398508437
"392","jobs",50,45,956.140300843975
"393","jobs",50,45,107485.343761507
"394","jobs",50,45,3908.6583977546
"395","jobs",50,45,188145.933119716
"396","jobs",50,45,35870.063381993
"397","jobs",50,45,48588.7064937025
"398","jobs",50,45,133736.725001457
"399","jobs",50,45,1209.45476506533
"400","jobs",50,45,0
"401","jobs",50,45,61246.1036407745
"402","jobs",50,45,171756.727725276
"403","jobs",50,45,32990.5301017688
"404","jobs",50,45,102618.983827335
"405","jobs",50,45,155008.217503931
"406","jobs",50,45,900.859652361881
"407","jobs",50,45,187294.504923155
"408","jobs",50,45,5072.92783877327
"409","jobs",50,45,39548.4838504024
"410","jobs",50,45,36939.2033796726
"411","jobs",50,45,170810.698711281
"412","jobs",50,45,264.730096912023
"413","jobs",50,45,175512.410794686
"414","jobs",50,45,153941.681732792
"415","jobs",50,45,195608.761903604
"416","jobs",50,45,26593.5953118666
"417","jobs",50,45,105718.274185481
"418","jobs",50,45,126153.841182541
"419","jobs",50,45,14709.0437495546
"420","jobs",50,45,57662.3866439989
"421","jobs",50,45,182533.312914768
"422","jobs",50,45,29209.2424843182
"423","jobs",50,45,0
"424","jobs",50,45,62000.1021424927
"425","jobs",50,45,83351.4347681504
"426","jobs",50,45,227249.00517577
"427","jobs",50,45,166890.703825421
"428","jobs",50,45,263.252226981487
"429","jobs",50,45,128393.357136491
"430","jobs",50,45,168557.797051407
"431","jobs",50,45,75338.5259507135
"432","jobs",50,45,88865.5475290821
"433","jobs",50,45,25609.5468582397
"434","jobs",50,45,26121.9800025514
"435","jobs",50,45,8061.99597874939
"436","jobs",50,45,204079.160868751
"437","jobs",50,45,369.7336091915
"438","jobs",50,45,15307.541704344
"439","jobs",50,45,79022.1027777359
"440","jobs",50,45,56050.6592257327
"441","jobs",50,45,51207.1582878188
"442","jobs",50,45,3881.16345860334
"443","jobs",50,45,110512.107531145
"444","jobs",50,45,215824.722397862
"445","jobs",50,45,166948.261066235
"446","jobs",50,45,28934.2930755827
"447","jobs",50,45,241522.185323341
"448","jobs",50,45,36464.1680553277
"449","jobs",50,45,953.009918441561
"450","jobs",50,45,25063.1638048165
"451","jobs",50,45,164287.099091744
"452","jobs",50,45,10649.9295360864
"453","jobs",50,45,190693.605698729
"454","jobs",50,45,1421.92296613
"455","jobs",50,45,0
"456","jobs",50,45,251963.91434452
"457","jobs",50,45,232018.519562051
"458","jobs",50,45,46414.4950733306
"459","jobs",50,45,225083.976852611
"460","jobs",50,45,58709.0344266036
"461","jobs",50,45,2816.35057885076
"462","jobs",50,45,0
"463","jobs",50,45,164574.699144544
"464","jobs",50,45,160140.682982111
"465","jobs",50,45,35797.0048935538
"466","jobs",50,45,72152.5219776376
"467","jobs",50,45,31007.4885027349
"468","jobs",50,45,80769.8176893694
"469","jobs",50,45,176677.070656275
"470","jobs",50,45,37288.9343717382
"471","jobs",50,45,75698.3836523415
"472","jobs",50,45,9280.93183364355
"473","jobs",50,45,38411.731380415
"474","jobs",50,45,0
"475","jobs",50,45,26003.8322036198
"476","jobs",50,45,102131.729784458
"477","jobs",50,45,7592.09802638208
"478","jobs",50,45,0
"479","jobs",50,45,144957.549518302
"480","jobs",50,45,27056.4092589853
"481","jobs",50,45,72877.3694731004
"482","jobs",50,45,38983.7720596554
"483","jobs",50,45,2778.30483510494
"484","jobs",50,45,14781.8145409948
"485","jobs",50,45,27834.7240638384
"486","jobs",50,45,67920.2955384188
"487","jobs",50,45,118863.916928575
"488","jobs",50,45,179548.331457112
"489","jobs",50,45,101370.750362015
"490","jobs",50,45,79449.2384762364
"491","jobs",50,45,67743.0011545029
"492","jobs",50,45,18062.3687046748
"493","jobs",50,45,4740.34789176546
"494","jobs",50,45,219192.046692443
"495","jobs",50,45,27031.1643583794
"496","jobs",50,45,49611.3005255631
"497","jobs",50,45,219462.599402186
"498","jobs",50,45,150933.384417024
"499","jobs",50,45,68682.050968549
"500","jobs",50,45,135646.679358183
"501","jobs",50,45,11422.4205259222
"502","jobs",50,45,77096.3927190315
"503","jobs",50,45,163614.360431871
"504","jobs",50,45,40371.7842779382
"505","jobs",50,45,16512.7480412128
"506","jobs",50,45,12581.5875032277
"507","jobs",50,45,104389.962342724
"508","jobs",50,45,2280.28944019554
"509","jobs",50,45,237539.334565696
"510","jobs",50,45,11786.1932836058
"511","jobs",50,45,0
"512","jobs",50,45,67883.1616285822
"513","jobs",50,45,0
"514","jobs",50,45,0
"515","jobs",50,45,234250.417429728
"516","jobs",50,45,65344.165550868
"517","jobs",50,45,47854.9195193454
"518","jobs",50,45,6021.42271817585
"519","jobs",50,45,1319.76732444566
"520","jobs",50,45,47439.3228434828
"521","jobs",50,45,111154.384557289
"522","jobs",50,45,165147.314516846
"523","jobs",50,45,8211.45476828771
"524","jobs",50,45,52611.4084864507
"525","jobs",50,45,22425.4631875781
"526","jobs",50,45,29327.1243535683
"527","jobs",50,45,60981.0815776918
"528","jobs",50,45,36664.7849547584
"529","jobs",50,45,184921.045635395
"530","jobs",50,45,119864.787182052
"531","jobs",50,45,10711.6594757078
"532","jobs",50,45,76396.3360094055
"533","jobs",50,45,32408.9382447269
"534","jobs",50,45,21533.8788236906
"535","jobs",50,45,177678.287229183
"536","jobs",50,45,79657.4360925596
"537","jobs",50,45,122356.223500727
"538","jobs",50,45,97900.4905090202
"539","jobs",50,45,23815.3739706559
"540","jobs",50,45,161422.378001
"541","jobs",50,45,142669.585902794
"542","jobs",50,45,157923.53332693
"543","jobs",50,45,57226.9350328124
"544","jobs",50,45,44151.8361697835
"545","jobs",50,45,58333.3017436337
"546","jobs",50,45,157284.481142209
"547","jobs",50,45,48110.7750677601
"548","jobs",50,45,40060.8753101044
"549","jobs",50,45,42137.3570906131
"550","jobs",50,45,12256.4617380815
"551","jobs",50,45,101204.174968815
"552","jobs",50,45,86872.1489600983
"553","jobs",50,45,77939.1136499115
"554","jobs",50,45,23443.7359728932
"555","jobs",50,45,45463.5144643998
"556","jobs",50,45,136571.940817622
"557","jobs",50,45,160268.757643495
"558","jobs",50,45,35170.5993570655
"559","jobs",50,45,81062.8530564162
"560","jobs",50,45,48200.9778798472
"561","jobs",50,45,128456.339928545
"562","jobs",50,45,11602.0605859017
"563","jobs",50,45,23698.0687005409
"564","jobs",50,45,225752.222190221
"565","jobs",50,45,36775.1395773343
"566","jobs",50,45,965.027682144043
"567","jobs",50,45,60879.9630281655
"568","jobs",50,45,24055.9219721719
"569","jobs",50,45,15894.8769197722
"570","jobs",50,45,14052.7696829729
"571","jobs",50,45,35842.4064470641
"572","jobs",50,45,44489.1905062472
"573","jobs",50,45,26859.9562214798
"574","jobs",50,45,21160.4054310246
"575","jobs",50,45,218943.070652767
"576","jobs",50,45,31492.7846042939
"577","jobs",50,45,31142.0213667153
"578","jobs",50,45,12809.3708899707
"579","jobs",50,45,151177.840322468
"580","jobs",50,45,14948.6308228755
"581","jobs",50,45,75903.3106842564
"582","jobs",50,45,1971.25056676652
"583","jobs",50,45,188989.305760121
"584","jobs",50,45,126449.575150731
"585","jobs",50,45,59027.0409584399
"586","jobs",50,45,210460.720909798
"587","jobs",50,45,991.352903762667
"588","jobs",50,45,50337.3131046474
"589","jobs",50,45,83210.5326832833
"590","jobs",50,45,235709.175360274
"591","jobs",50,45,170092.09430431
"592","jobs",50,45,906.088314578296
"593","jobs",50,45,0
"594","jobs",50,45,54716.0136145997
"595","jobs",50,45,198302.256606944
"596","jobs",50,45,28735.245946976
"597","jobs",50,45,37456.9781283682
"598","jobs",50,45,4273.67196444543
"599","jobs",50,45,110579.323696137
"600","jobs",50,45,15788.1723273433
"601","jobs",50,45,29722.0682238467
"602","jobs",50,45,82194.9498945583
"603","jobs",50,45,143811.156847289
"604","jobs",50,45,19446.1803334982
"605","jobs",50,45,23317.7102559644
"606","jobs",50,45,88953.7675108942
"607","jobs",50,45,7494.73043900725
"608","jobs",50,45,164965.803760963
"609","jobs",50,45,18895.6983824386
"610","jobs",50,45,477.249064816806
"611","jobs",50,45,18180.4306869111
"612","jobs",50,45,22531.4109750631
"613","jobs",50,45,124840.495976606
"614","jobs",50,45,202038.088976615
"615","jobs",50,45,21690.2874709497
"616","jobs",50,45,101642.848963215
"617","jobs",50,45,25926.4373711926
"618","jobs",50,45,8619.739175553
"619","jobs",50,45,242616.957696969
"620","jobs",50,45,76522.8144029313
"621","jobs",50,45,112072.395558585
"622","jobs",50,45,39639.8586122245
"623","jobs",50,45,13379.554689192
"624","jobs",50,45,171542.042963606
"625","jobs",50,45,41504.7167877469
"626","jobs",50,45,33542.2365998026
"627","jobs",50,45,15130.8127834638
"628","jobs",50,45,26025.2075369044
"629","jobs",50,45,221959.961464642
"630","jobs",50,45,28682.9686767835
"631","jobs",50,45,55811.9071064961
"632","jobs",50,45,30531.134811757
"633","jobs",50,45,158167.385056512
"634","jobs",50,45,72121.9972654817
"635","jobs",50,45,0
"636","jobs",50,45,132948.810304358
"637","jobs",50,45,40693.1154003069
"638","jobs",50,45,19788.036037099
"639","jobs",50,45,1224.88083803536
"640","jobs",50,45,17915.5403615847
"641","jobs",50,45,7925.7520047709
"642","jobs",50,45,167717.287719524
"643","jobs",50,45,153283.498567514
"644","jobs",50,45,44670.3779171134
"645","jobs",50,45,0
"646","jobs",50,45,22540.135225384
"647","jobs",50,45,22628.8196821544
"648","jobs",50,45,975.034899079426
"649","jobs",50,45,35096.0741490863
"650","jobs",50,45,146463.559735654
"651","jobs",50,45,4004.32464535808
"652","jobs",50,45,22418.7886100741
"653","jobs",50,45,27899.6172701206
"654","jobs",50,45,15776.3321832031
"655","jobs",50,45,108079.032041183
"656","jobs",50,45,34558.096735313
"657","jobs",50,45,17981.5386326486
"658","jobs",50,45,35809.9845654501
"659","jobs",50,45,6106.1704917877
"660","jobs",50,45,130166.890071772
"661","jobs",50,45,21678.7471245658
"662","jobs",50,45,181447.366084588
"663","jobs",50,45,199098.788532348
"664","jobs",50,45,43770.4196795065
"665","jobs",50,45,42020.1194728171
"666","jobs",50,45,136009.997032623
"667","jobs",50,45,5281.27278292316
"668","jobs",50,45,9466.11982610485
"669","jobs",50,45,58196.8406574349
"670","jobs",50,45,2893.07402456254
"671","jobs",50,45,18647.9461924478
"672","jobs",50,45,24265.0755554835
"673","jobs",50,45,12696.8307529631
"674","jobs",50,45,105492.898543418
"675","jobs",50,45,0
"676","jobs",50,45,134594.000084506
"677","jobs",50,45,55288.5852118021
"678","jobs",50,45,114432.26691429
"679","jobs",50,45,13379.57949405
"680","jobs",50,45,28618.186436872
"681","jobs",50,45,48613.5650029303
"682","jobs",50,45,10814.0903886061
"683","jobs",50,45,84297.6651146661
"684","jobs",50,45,13429.774089719
"685","jobs",50,45,85114.0486204229
"686","jobs",50,45,1536.23059685311
"687","jobs",50,45,23459.2100750832
"688","jobs",50,45,192745.717347094
"689","jobs",50,45,37660.4896780257
"690","jobs",50,45,0
"691","jobs",50,45,24462.3046103979
"692","jobs",50,45,79686.0800322959
"693","jobs",50,45,25414.7798390296
"694","jobs",50,45,15284.4729425305
"695","jobs",50,45,27278.6746097617
"696","jobs",50,45,50721.069315261
"697","jobs",50,45,28447.3177061728
"698","jobs",50,45,484.461451653228
"699","jobs",50,45,160469.744736514
"700","jobs",50,45,5556.37215757269
"701","jobs",50,45,76645.1098752543
"702","jobs",50,45,19541.7426154276
"703","jobs",50,45,19008.1247671941
"704","jobs",50,45,141880.414528317
"705","jobs",50,45,56413.6657837232
"706","jobs",50,45,71549.6728628605
"707","jobs",50,45,28121.7511635185
"708","jobs",50,45,27630.8892723502
"709","jobs",50,45,141931.679756532
"710","jobs",50,45,22722.1747044694
"711","jobs",50,45,19667.1456767681
"712","jobs",50,45,8620.23404413244
"713","jobs",50,45,4532.03360631994
"714","jobs",50,45,12839.1885293267
"715","jobs",50,45,77649.9252023327
"716","jobs",50,45,22090.3377873321
"717","jobs",50,45,415.247676807758
"718","jobs",50,45,71149.8878200019
"719","jobs",50,45,8050.02328303431
"720","jobs",50,45,59262.9386652636
"721","jobs",50,45,12496.6440025601
"722","jobs",50,45,210585.019315138
"723","jobs",50,45,193581.454925047
"724","jobs",50,45,29380.9205092105
"725","jobs",50,45,67252.075302945
"726","jobs",50,45,1737.23757682526
"727","jobs",50,45,36633.6308622102
"728","jobs",50,45,8039.26951615192
"729","jobs",50,45,200786.908792158
"730","jobs",50,45,249093.550327472
"731","jobs",50,45,52414.0997885829
"732","jobs",50,45,26246.3196421849
"733","jobs",50,45,95699.8182043008
"734","jobs",50,45,89194.045110621
"735","jobs",50,45,145242.509722078
"736","jobs",50,45,80407.1257087504
"737","jobs",50,45,188681.296697949
"738","jobs",50,45,32252.3944118837
"739","jobs",50,45,7165.24422823924
"740","jobs",50,45,25878.4462375204
"741","jobs",50,45,458.440301604336
"742","jobs",50,45,175984.368046195
"743","jobs",50,45,38107.9970988106
"744","jobs",50,45,60527.7162310712
"745","jobs",50,45,4037.55546937383
"746","jobs",50,45,1822.91475305266
"747","jobs",50,45,83474.1997172602
"748","jobs",50,45,21791.3146085019
"749","jobs",50,45,171589.704129931
"750","jobs",50,45,0
"751","jobs",50,45,25539.159652154
"752","jobs",50,45,48550.7321461189
"753","jobs",50,45,196102.584463239
"754","jobs",50,45,227708.724431076
"755","jobs",50,45,0
"756","jobs",50,45,4500.09175151985
"757","jobs",50,45,40114.261244264
"758","jobs",50,45,81146.9140200374
