"id","opportunity","percentile","cutoff","accessibility"
"516","jobs",50,45,83659.8585305196
"517","jobs",50,45,48567.170141453
"518","jobs",50,45,6021.42271817585
"519","jobs",50,45,1319.76732444566
"520","jobs",50,45,49065.154754409
"521","jobs",50,45,133688.9253523
"522","jobs",50,45,170951.024590245
"523","jobs",50,45,8221.32488960148
"524","jobs",50,45,53266.3546781585
"525","jobs",50,45,23578.3272088251
"526","jobs",50,45,29696.8486619773
"527","jobs",50,45,61596.5763040302
"528","jobs",50,45,36875.0593340762
"529","jobs",50,45,188378.256046743
"530","jobs",50,45,142834.7130873
"531","jobs",50,45,11211.902116226
"532","jobs",50,45,79394.9159494425
"533","jobs",50,45,33791.0203096582
"534","jobs",50,45,21539.7337224714
"535","jobs",50,45,180103.335341091
"536","jobs",50,45,94711.8999323279
"537","jobs",50,45,136644.979792299
"538","jobs",50,45,107525.452138407
"539","jobs",50,45,23984.2728187534
"540","jobs",50,45,163627.970130261
"541","jobs",50,45,146930.181926099
"542","jobs",50,45,164987.7914885
"543","jobs",50,45,89724.9537760854
"544","jobs",50,45,53622.112618622
"545","jobs",50,45,68132.2563308269
"546","jobs",50,45,181708.753949307
"547","jobs",50,45,53854.6475581823
"548","jobs",50,45,42397.9211217451
"549","jobs",50,45,56264.9194225824
"550","jobs",50,45,12271.5076273318
"551","jobs",50,45,104097.489968069
"552","jobs",50,45,89990.2058909567
"553","jobs",50,45,83523.0640182694
"554","jobs",50,45,23522.8200115678
"555","jobs",50,45,58126.9427684967
"556","jobs",50,45,154144.086209196
"557","jobs",50,45,172993.638916178
"558","jobs",50,45,35632.2732249997
"559","jobs",50,45,84008.9892280733
"560","jobs",50,45,59534.140056788
"561","jobs",50,45,133436.298825555
"562","jobs",50,45,11725.7373968732
"563","jobs",50,45,26231.7724759596
"564","jobs",50,45,231170.453605467
"565","jobs",50,45,37782.3683054817
"566","jobs",50,45,967.405247712896
"567","jobs",50,45,64166.1899340742
"568","jobs",50,45,24699.7626734722
"569","jobs",50,45,15894.8769197722
"570","jobs",50,45,14930.3722822023
"571","jobs",50,45,37161.7565854527
"572","jobs",50,45,58504.2774412353
"573","jobs",50,45,29380.3000225955
"574","jobs",50,45,21221.3268864321
"575","jobs",50,45,226695.002859915
"576","jobs",50,45,32244.5366772267
"577","jobs",50,45,34357.254533212
"578","jobs",50,45,12853.1871230508
"579","jobs",50,45,160653.83168168
"580","jobs",50,45,15122.8354251657
"581","jobs",50,45,77757.5164614949
"582","jobs",50,45,1971.25056676652
"583","jobs",50,45,199775.032706189
"584","jobs",50,45,129760.326020631
"585","jobs",50,45,65963.6803998161
"586","jobs",50,45,216653.248437069
"587","jobs",50,45,991.352903762667
"588","jobs",50,45,53467.4578611536
"589","jobs",50,45,91048.3655021499
"590","jobs",50,45,241714.099935433
"591","jobs",50,45,172440.625551677
"592","jobs",50,45,906.088314578296
"593","jobs",50,45,0
"594","jobs",50,45,55243.1051635445
"595","jobs",50,45,202952.8242706
"596","jobs",50,45,30862.887541967
"597","jobs",50,45,38047.7265965615
"598","jobs",50,45,4273.67196444543
"599","jobs",50,45,117081.12593666
"600","jobs",50,45,16334.8656944127
"601","jobs",50,45,29872.5481651969
"602","jobs",50,45,94869.2585339579
"603","jobs",50,45,149542.922373361
"604","jobs",50,45,20229.2584910023
"605","jobs",50,45,26099.4059175166
"606","jobs",50,45,95097.0410177232
"607","jobs",50,45,7494.73043900725
"608","jobs",50,45,172405.696989927
"609","jobs",50,45,18954.1702151284
"610","jobs",50,45,477.249064816806
"611","jobs",50,45,18246.9146957808
"612","jobs",50,45,22814.8487650203
"613","jobs",50,45,131988.362541264
"614","jobs",50,45,208572.319835529
"615","jobs",50,45,21747.5637141556
"616","jobs",50,45,105299.053991953
"617","jobs",50,45,26359.7746786085
"618","jobs",50,45,8619.739175553
"619","jobs",50,45,251436.521035619
"620","jobs",50,45,80337.7249655171
"621","jobs",50,45,117115.12490074
"622","jobs",50,45,41233.6138307685
"623","jobs",50,45,14281.430284843
"624","jobs",50,45,173803.612721348
"625","jobs",50,45,41816.6187831086
"626","jobs",50,45,33984.6139699053
"627","jobs",50,45,15432.8306912606
"628","jobs",50,45,26891.7322715299
"629","jobs",50,45,226762.710233316
"630","jobs",50,45,31411.5930863363
"631","jobs",50,45,60100.0375104763
"632","jobs",50,45,31287.4933800833
"633","jobs",50,45,183805.706572128
"634","jobs",50,45,76278.5679113258
"635","jobs",50,45,0
"636","jobs",50,45,145918.673712573
"637","jobs",50,45,42411.2996594175
"638","jobs",50,45,20399.3605936813
"639","jobs",50,45,1224.88083803536
"640","jobs",50,45,18059.1352576031
"641","jobs",50,45,7925.7520047709
"642","jobs",50,45,174837.285015592
"643","jobs",50,45,156247.303351685
"644","jobs",50,45,48278.6794236344
"645","jobs",50,45,0
"646","jobs",50,45,22574.2772870987
"647","jobs",50,45,22726.3463975924
"648","jobs",50,45,975.034899079426
"649","jobs",50,45,35914.4452916363
"650","jobs",50,45,152778.703685233
"651","jobs",50,45,4004.32464535808
"652","jobs",50,45,25017.2510335395
"653","jobs",50,45,27959.6770398139
"654","jobs",50,45,15838.6539476389
"655","jobs",50,45,111512.866436972
"656","jobs",50,45,34946.5079835047
"657","jobs",50,45,18135.8466705223
"658","jobs",50,45,59422.6219528974
"659","jobs",50,45,6106.1704917877
"660","jobs",50,45,136044.767647681
"661","jobs",50,45,23073.0637836135
"662","jobs",50,45,182928.256403396
"663","jobs",50,45,212282.393967509
"664","jobs",50,45,45180.6878014585
"665","jobs",50,45,44102.3187286636
"666","jobs",50,45,142633.181912574
"667","jobs",50,45,5281.27278292316
"668","jobs",50,45,9552.37925508372
"669","jobs",50,45,61364.1497733619
"670","jobs",50,45,2914.81708188642
"671","jobs",50,45,18706.2318317734
"672","jobs",50,45,24367.513780992
"673","jobs",50,45,12882.2221006791
"674","jobs",50,45,120179.69574192
"675","jobs",50,45,0
"676","jobs",50,45,155973.736060471
"677","jobs",50,45,57613.0886257411
"678","jobs",50,45,128083.64487082
"679","jobs",50,45,14162.4228002746
"680","jobs",50,45,29294.7780753955
"681","jobs",50,45,57668.5815734186
"682","jobs",50,45,10837.4178369082
"683","jobs",50,45,85071.6134283252
"684","jobs",50,45,13471.9390169152
"685","jobs",50,45,91183.071496098
"686","jobs",50,45,1536.23059685311
"687","jobs",50,45,23902.5294700803
"688","jobs",50,45,210528.860556478
"689","jobs",50,45,39331.5672581825
"690","jobs",50,45,0
"691","jobs",50,45,24728.1605822148
