"id","opportunity","percentile","cutoff","accessibility"
"241","jobs",50,45,199707.156484885
"242","jobs",50,45,16531.9731778083
"243","jobs",50,45,103965.292383667
"244","jobs",50,45,254462.509351329
"245","jobs",50,45,263530.479834464
"246","jobs",50,45,9858.9358771187
"247","jobs",50,45,0
"248","jobs",50,45,48926.6657271105
"249","jobs",50,45,187908.136995109
"250","jobs",50,45,28562.1158295493
"251","jobs",50,45,3830.6618108331
"252","jobs",50,45,13769.5446634345
"253","jobs",50,45,116560.193744258
"254","jobs",50,45,0
"255","jobs",50,45,13842.2782896129
"256","jobs",50,45,88855.3462076021
"257","jobs",50,45,203158.961247607
"258","jobs",50,45,207722.612944894
"259","jobs",50,45,43100.4344090638
"260","jobs",50,45,57782.6330233883
"261","jobs",50,45,3332.49253375929
"262","jobs",50,45,96053.8075153395
"263","jobs",50,45,148946.660262211
"264","jobs",50,45,198927.564226554
"265","jobs",50,45,217722.075288408
"266","jobs",50,45,34083.7981061983
"267","jobs",50,45,12004.6544759734
"268","jobs",50,45,157728.950930855
"269","jobs",50,45,182419.942171293
"270","jobs",50,45,219890.583086864
"271","jobs",50,45,109250.545166619
"272","jobs",50,45,175293.858242997
"273","jobs",50,45,180204.762972481
"274","jobs",50,45,15857.8804144168
"275","jobs",50,45,34225.2907785788
"276","jobs",50,45,61365.1174685971
"277","jobs",50,45,197264.540258204
"278","jobs",50,45,452.117151706465
"279","jobs",50,45,193868.189086053
"280","jobs",50,45,50620.2837956047
"281","jobs",50,45,664.828287423314
"282","jobs",50,45,196796.899088851
"283","jobs",50,45,219176.419193497
"284","jobs",50,45,248379.770363098
"285","jobs",50,45,99889.7861849733
"286","jobs",50,45,58426.0542333887
"287","jobs",50,45,2638.96767673782
"288","jobs",50,45,17039.1318775889
"289","jobs",50,45,6627.35073465511
"290","jobs",50,45,0
"291","jobs",50,45,184304.74466739
"292","jobs",50,45,41819.0099359485
"293","jobs",50,45,96932.933079693
"294","jobs",50,45,48069.7704205281
"295","jobs",50,45,173087.182178486
"296","jobs",50,45,8854.67291374068
"297","jobs",50,45,63067.0638576783
"298","jobs",50,45,12090.8689862368
"299","jobs",50,45,19360.3293416687
"300","jobs",50,45,76760.1499415861
"301","jobs",50,45,84288.4472192289
"302","jobs",50,45,30994.8830306448
"303","jobs",50,45,49327.0814903935
"304","jobs",50,45,68682.1025923967
"305","jobs",50,45,170322.878610453
"306","jobs",50,45,163551.059734301
"307","jobs",50,45,2336.90779992609
"308","jobs",50,45,9380.50579441702
"309","jobs",50,45,83759.2831176628
"310","jobs",50,45,33879.7911864322
"311","jobs",50,45,12015.4993042751
"312","jobs",50,45,172929.261121864
"313","jobs",50,45,10040.6567952749
"314","jobs",50,45,187831.332909315
"315","jobs",50,45,27894.565314722
"316","jobs",50,45,95444.4294316805
"317","jobs",50,45,123394.655549284
"318","jobs",50,45,40703.363009212
"319","jobs",50,45,419.785656743401
"320","jobs",50,45,53566.7131868573
"321","jobs",50,45,34191.4609604394
"322","jobs",50,45,455.419401279588
"323","jobs",50,45,0
"324","jobs",50,45,120827.670305958
"325","jobs",50,45,118933.733291624
"326","jobs",50,45,0
"327","jobs",50,45,32859.029994473
"328","jobs",50,45,7577.60744283625
"329","jobs",50,45,187175.363038612
"330","jobs",50,45,18400.1533997487
"331","jobs",50,45,21764.4823963068
"332","jobs",50,45,33944.2503512489
"333","jobs",50,45,29980.2391285324
"334","jobs",50,45,234606.062566945
"335","jobs",50,45,113957.561439732
