"id","accessibility","network","additional_length","row_name"
"1466",41244.4720521576,"Existing Network",0,2297
"4195",41248.1371926514,"Proposed + lions_gate",0,2094
"2549",41252.4211077945,"Planned Lines",0,2156
"1413",41256.2195518107,"Existing Network",0,2298
"622",41260.1212038278,"Proposed + lions_gate",0,2095
"3120",41264.7184914909,"Proposed Lines",0,2149
"622",41273.5291148815,"Proposed + circle",0,2103
"757",41273.9378167571,"Planned Lines",0,2157
"3990",41282.6394965546,"Proposed Lines",0,2150
"2549",41291.6874455127,"Proposed + lions_gate",0,2096
"3660",41292.8381781932,"Proposed Lines",0,2151
"3660",41292.8381781932,"Proposed + poco_ext",0,2134
"3120",41294.1236827145,"Proposed + lions_gate",0,2097
"32",41299.688293587,"Existing Network",0,2299
"2549",41305.0953565664,"Proposed + circle",0,2104
"2937",41316.9538976728,"Proposed + lions_gate",0,2098
"1131",41319.2351123262,"Existing Network",0,2300
"3605",41323.0352552342,"Proposed Lines",0,2152
"1528",41328.2165292646,"Planned Lines",0,2158
"3605",41328.5166671746,"Proposed + poco_ext",0,2135
"3990",41330.3139666568,"Proposed + poco_ext",0,2136
"864",41333.025089394,"Existing Network",0,2301
"3110",41343.0418015222,"Planned Lines",0,2159
"3771",41350.689230813,"Planned Lines",0,2160
"2463",41355.7143350439,"Existing Network",0,2302
"1855",41357.7143611549,"Proposed + lions_gate",0,2099
"1480",41363.3886526764,"Proposed + poco_ext",0,2137
"1817",41370.5287489997,"Planned Lines",0,2161
"3660",41372.2357878071,"Proposed + lions_gate",0,2100
"4260",41376.5066255407,"Proposed + circle",0,2105
"3990",41379.7938265607,"Proposed + lions_gate",0,2101
"2477",41397.802463791,"Existing Network",0,2303
"1227",41402.2877432801,"Proposed Lines",0,2153
"3832",41409.8404288644,"Planned Lines",0,2162
"1551",41416.3681837818,"Proposed + circle",0,2106
"1227",41430.8643852752,"Proposed + poco_ext",0,2138
"3289",41446.4527609889,"Proposed + poco_ext",0,2139
"1227",41459.30206108,"Planned Lines",0,2163
"2069",41462.494347019,"Planned Lines",0,2164
"3605",41465.2717127036,"Proposed + lions_gate",0,2102
"1893",41469.829930205,"Existing Network",0,2304
"3605",41473.7738294089,"Proposed + circle",0,2107
"4223",41474.3203077789,"Planned Lines",0,2165
"2477",41493.2466575906,"Planned Lines",0,2166
"1058",41495.0832178166,"Existing Network",0,2305
"2477",41498.6440159434,"Proposed Lines",0,2154
"2477",41499.378204391,"Proposed + poco_ext",0,2140
"1027",41500.5758633845,"Planned Lines",0,2167
"625",41504.7167877469,"Existing Network",0,2306
"1227",41514.7823003298,"Proposed + circle",0,2108
"1227",41520.5900957031,"Proposed + lions_gate",0,2103
"1030",41529.8894905081,"Planned Lines",0,2168
"2964",41531.7709306074,"Existing Network",0,2307
"1027",41534.4787180342,"Proposed Lines",0,2155
"1963",41547.0070232469,"Proposed + lions_gate",0,2104
"757",41554.1182899459,"Proposed + poco_ext",0,2141
"757",41554.1182899459,"Proposed Lines",0,2156
"3672",41608.025854264,"Existing Network",0,2308
"2601",41611.2597076711,"Proposed Lines",0,2157
"1027",41619.3062728187,"Proposed + poco_ext",0,2142
"2601",41628.7222628683,"Proposed + circle",0,2109
"2937",41633.2303790988,"Proposed + circle",0,2110
"2601",41634.0143798778,"Proposed + poco_ext",0,2143
"2601",41635.1860540677,"Proposed + lions_gate",0,2105
"2176",41639.2199872684,"Planned Lines",0,2169
"3771",41641.4277954726,"Proposed Lines",0,2158
"3771",41641.4277954726,"Proposed + poco_ext",0,2144
"4223",41646.4165247383,"Proposed Lines",0,2159
"3660",41667.0417719685,"Proposed + circle",0,2111
"1896",41668.4591732316,"Existing Network",0,2309
"378",41669.7474634122,"Proposed Lines",0,2160
"378",41669.7474634122,"Proposed + poco_ext",0,2145
"4223",41672.1988731452,"Proposed + lions_gate",0,2106
"1528",41677.7137273887,"Proposed Lines",0,2161
"2463",41684.3203160569,"Proposed Lines",0,2162
"2463",41684.3203160569,"Proposed + poco_ext",0,2146
"1959",41694.0164867894,"Planned Lines",0,2170
"1528",41695.1762825859,"Proposed + circle",0,2112
"292",41695.2717865621,"Proposed Lines",0,2163
"2069",41696.8083279542,"Proposed Lines",0,2164
"987",41696.8458707849,"Planned Lines",0,2171
"1528",41700.4683995954,"Proposed + poco_ext",0,2147
"1528",41701.6400737853,"Proposed + lions_gate",0,2107
"2069",41702.2897398946,"Proposed + poco_ext",0,2148
"2463",41708.771033454,"Proposed + lions_gate",0,2108
"1676",41710.4498543373,"Planned Lines",0,2172
"4170",41712.1876680093,"Existing Network",0,2310
"2727",41716.4783592953,"Planned Lines",0,2173
"3710",41718.5560897725,"Proposed + circle",0,2113
"2463",41720.5834871555,"Proposed + circle",0,2114
"625",41720.8155764524,"Proposed + poco_ext",0,2149
"625",41720.8155764524,"Proposed Lines",0,2165
"4521",41721.1541140433,"Existing Network",0,2311
"2715",41721.1985185201,"Proposed + circle",0,2115
"292",41728.2436439992,"Proposed + poco_ext",0,2150
"4049",41738.0615547025,"Proposed + lions_gate",0,2109
"504",41744.6329168934,"Proposed Lines",0,2166
"625",41750.5124778142,"Proposed + circle",0,2116
"625",41751.4514738834,"Proposed + lions_gate",0,2110
"1067",41755.6106095325,"Planned Lines",0,2174
"480",41761.2907425952,"Proposed Lines",0,2167
"292",41761.4759640998,"Planned Lines",0,2175
"480",41763.4159292884,"Proposed + poco_ext",0,2151
"4199",41768.0587046944,"Planned Lines",0,2176
"1067",41769.089512989,"Proposed Lines",0,2168
"3310",41770.1512963452,"Proposed + poco_ext",0,2152
"1896",41772.4729119894,"Planned Lines",0,2177
"504",41773.2095588884,"Proposed + poco_ext",0,2153
"409",41774.7028438034,"Proposed + circle",0,2117
"1676",41777.79411695,"Proposed Lines",0,2169
"1896",41780.1341069861,"Proposed Lines",0,2170
"1896",41781.0623733083,"Proposed + poco_ext",0,2154
"1067",41782.6489654736,"Proposed + poco_ext",0,2155
"3856",41795.7938531202,"Existing Network",0,2312
"504",41796.5138547867,"Planned Lines",0,2178
"864",41797.4275062489,"Proposed + poco_ext",0,2156
"864",41797.4275062489,"Proposed Lines",0,2171
"625",41816.6187831086,"Planned Lines",0,2179
"292",41818.2499860984,"Proposed + lions_gate",0,2111
"292",41819.0099359485,"Proposed + circle",0,2118
"3869",41833.2259474897,"Existing Network",0,2313
"864",41838.9183473819,"Proposed + lions_gate",0,2112
"2069",41839.0447854235,"Proposed + lions_gate",0,2113
"864",41841.3517817876,"Proposed + circle",0,2119
"2069",41847.5469021288,"Proposed + circle",0,2120
"4253",41847.5767535204,"Planned Lines",0,2180
"1067",41854.3119519781,"Proposed + lions_gate",0,2114
"504",41857.127473943,"Proposed + circle",0,2121
"504",41862.9352693163,"Proposed + lions_gate",0,2115
"1244",41864.2688859898,"Proposed + lions_gate",0,2116
"4223",41866.6764915171,"Proposed + circle",0,2122
"4721",41868.7328632657,"Existing Network",0,2314
"480",41870.4941029446,"Proposed + lions_gate",0,2117
"1511",41871.2079488919,"Existing Network",0,2315
"1563",41882.5801278172,"Planned Lines",0,2181
"4086",41883.7292341116,"Existing Network",0,2316
"480",41887.7582013406,"Proposed + circle",0,2123
"378",41887.8691206467,"Proposed + lions_gate",0,2118
"1",41892.5609400985,"Planned Lines",0,2182
"757",41898.273263729,"Proposed + lions_gate",0,2119
"3120",41902.7020810114,"Proposed + circle",0,2124
"1676",41914.4788491769,"Proposed + lions_gate",0,2120
"2463",41915.9109851663,"Planned Lines",0,2183
"1214",41923.0063178066,"Existing Network",0,2317
"378",41931.8300107933,"Proposed + circle",0,2125
"1609",41936.1989229478,"Existing Network",0,2318
"1069",41937.0920633342,"Planned Lines",0,2184
"1069",41937.3987509977,"Proposed Lines",0,2172
"1460",41941.6115548553,"Proposed + poco_ext",0,2157
"1069",41951.0999428787,"Proposed + poco_ext",0,2158
"1162",41967.6660063666,"Proposed Lines",0,2173
"3771",41982.9933677542,"Proposed + lions_gate",0,2121
"1917",42000.2062060754,"Planned Lines",0,2185
"1162",42009.0825893553,"Proposed + poco_ext",0,2159
"665",42020.1194728171,"Existing Network",0,2319
"1480",42023.9857735958,"Proposed + circle",0,2126
"864",42040.4921252669,"Planned Lines",0,2186
"1466",42049.8663183714,"Proposed Lines",0,2174
"1466",42053.2507187081,"Proposed + lions_gate",0,2122
"4521",42073.2692810693,"Proposed + poco_ext",0,2160
"4521",42073.2692810693,"Proposed Lines",0,2175
"4001",42077.1724549112,"Existing Network",0,2320
"1466",42080.5378733436,"Proposed + circle",0,2127
"1069",42081.6717313271,"Proposed + circle",0,2128
"1162",42082.6219813711,"Proposed + lions_gate",0,2123
"1069",42083.3083232929,"Proposed + lions_gate",0,2124
"1466",42091.3419515395,"Proposed + poco_ext",0,2161
"1162",42096.2216158758,"Proposed + circle",0,2129
"4521",42098.1212882138,"Proposed + lions_gate",0,2125
"4521",42106.3713380779,"Proposed + circle",0,2130
"1959",42108.3753103518,"Proposed Lines",0,2176
"1067",42112.2338499496,"Proposed + circle",0,2131
"1817",42119.1980569337,"Proposed Lines",0,2177
"1959",42126.3883700347,"Proposed + circle",0,2132
"1959",42128.3841764218,"Proposed + poco_ext",0,2162
"32",42129.9786618717,"Planned Lines",0,2187
"1959",42132.5176709801,"Proposed + lions_gate",0,2126
"549",42137.3570906131,"Existing Network",0,2321
"1883",42139.2085094613,"Existing Network",0,2322
"3990",42142.1539915205,"Proposed + circle",0,2133
"4223",42148.2521676087,"Proposed + poco_ext",0,2163
"4253",42164.5658905661,"Proposed Lines",0,2178
"1963",42168.0520342698,"Proposed + circle",0,2134
"4038",42171.4561865883,"Planned Lines",0,2188
"4253",42181.7840506429,"Proposed + poco_ext",0,2164
"4253",42182.5505311235,"Proposed + circle",0,2135
"448",42183.6730565353,"Proposed Lines",0,2179
"448",42183.6730565353,"Proposed + poco_ext",0,2165
"4253",42189.8856744242,"Proposed + lions_gate",0,2127
"933",42200.5723748845,"Existing Network",0,2323
"4209",42210.443689287,"Existing Network",0,2324
"403",42211.0362450274,"Proposed Lines",0,2180
"3068",42211.27783155,"Existing Network",0,2325
"403",42212.0824153232,"Proposed + poco_ext",0,2166
"1162",42219.9363423981,"Planned Lines",0,2189
"1030",42222.9113507562,"Proposed Lines",0,2181
"4170",42238.3677533666,"Planned Lines",0,2190
"1917",42262.5102118852,"Proposed + poco_ext",0,2167
"1917",42262.5102118852,"Proposed Lines",0,2182
"448",42267.0528088441,"Proposed + lions_gate",0,2128
"3289",42281.247644188,"Proposed + circle",0,2136
"1817",42283.2429982597,"Proposed + poco_ext",0,2168
"448",42290.5403889381,"Proposed + circle",0,2137
"4589",42292.5280067949,"Existing Network",0,2326
"403",42292.6531577293,"Proposed + lions_gate",0,2129
"4521",42293.216566871,"Planned Lines",0,2191
"1030",42293.4509226964,"Proposed + lions_gate",0,2130
"115",42301.5915022346,"Existing Network",0,2327
"403",42306.8047073655,"Proposed + circle",0,2138
"32",42309.9733674225,"Proposed Lines",0,2183
"210",42324.6540242625,"Proposed Lines",0,2184
"1609",42330.7100301818,"Planned Lines",0,2192
"1030",42332.9767208503,"Proposed + poco_ext",0,2169
"4523",42338.0637100857,"Planned Lines",0,2193
"548",42340.4193293433,"Proposed Lines",0,2185
"32",42340.914389639,"Proposed + lions_gate",0,2131
"1131",42344.6707976536,"Planned Lines",0,2194
"757",42349.2370345438,"Proposed + circle",0,2139
"1609",42363.1503985037,"Proposed Lines",0,2186
"1609",42364.3307003805,"Proposed + poco_ext",0,2170
"210",42373.5288353112,"Proposed + poco_ext",0,2171
"4038",42375.3497603812,"Proposed + poco_ext",0,2172
"4038",42375.3497603812,"Proposed Lines",0,2187
"548",42377.4962345093,"Proposed + poco_ext",0,2173
"1883",42388.927918919,"Proposed Lines",0,2188
"4483",42393.3630125679,"Existing Network",0,2328
"548",42397.9211217451,"Planned Lines",0,2195
"4038",42402.558493644,"Proposed + lions_gate",0,2132
"1883",42403.1430548407,"Proposed + poco_ext",0,2174
"3435",42408.7759282557,"Existing Network",0,2329
"637",42411.2996594175,"Planned Lines",0,2196
"4038",42418.9081552543,"Proposed + circle",0,2140
"1883",42437.8774581419,"Proposed + lions_gate",0,2133
"12",42438.8514257223,"Proposed + lions_gate",0,2134
"1088",42442.2417479465,"Proposed Lines",0,2189
"1883",42442.5590685054,"Proposed + circle",0,2141
"548",42445.6097189627,"Proposed + lions_gate",0,2135
"4408",42457.969022456,"Proposed + poco_ext",0,2175
"548",42459.5541589694,"Proposed + circle",0,2142
"1169",42470.3728949227,"Planned Lines",0,2197
"1088",42473.8994426827,"Proposed + poco_ext",0,2176
"1466",42477.7776880967,"Planned Lines",0,2198
"210",42489.7437168051,"Proposed + lions_gate",0,2136
"210",42497.7128103285,"Proposed + circle",0,2143
"2503",42501.9184851319,"Existing Network",0,2330
"1088",42506.2312786919,"Planned Lines",0,2199
"3672",42511.9489455408,"Proposed Lines",0,2190
"1266",42516.8881800276,"Proposed + poco_ext",0,2177
"1266",42516.8881800276,"Proposed Lines",0,2191
"2758",42517.3291837257,"Existing Network",0,2331
"1883",42529.5470458112,"Planned Lines",0,2200
"4450",42529.7625097954,"Existing Network",0,2332
"3672",42542.0894030784,"Proposed + poco_ext",0,2178
"2814",42546.6535959567,"Existing Network",0,2333
"1088",42549.2866573618,"Proposed + lions_gate",0,2137
"1088",42562.6945684155,"Proposed + circle",0,2144
"3728",42564.3040239066,"Existing Network",0,2334
"2114",42573.0094792012,"Planned Lines",0,2201
"1266",42573.6767265672,"Proposed + lions_gate",0,2138
"1",42589.9019460602,"Proposed + poco_ext",0,2179
"1",42589.9019460602,"Proposed Lines",0,2192
"1266",42590.835269807,"Proposed + circle",0,2145
"958",42591.7362014568,"Existing Network",0,2335
"1917",42598.6930196792,"Proposed + lions_gate",0,2139
"2715",42599.5800589155,"Proposed + poco_ext",0,2180
"3771",42604.0383787771,"Proposed + circle",0,2146
"1817",42613.1951823346,"Proposed + lions_gate",0,2140
"4589",42615.5085858928,"Planned Lines",0,2202
"1",42641.5867204542,"Proposed + lions_gate",0,2141
"4589",42647.5763939166,"Proposed Lines",0,2193
"3521",42652.6518451275,"Proposed Lines",0,2194
"3521",42654.7770318207,"Proposed + poco_ext",0,2181
"3095",42659.9198243922,"Existing Network",0,2336
"1",42663.3309421383,"Proposed + circle",0,2147
"3276",42666.1401921109,"Planned Lines",0,2203
"2470",42666.7531481398,"Proposed + poco_ext",0,2182
"2470",42666.7531481398,"Proposed Lines",0,2195
"4483",42666.9825390509,"Proposed + poco_ext",0,2183
"4483",42666.9825390509,"Proposed Lines",0,2196
"4003",42671.0283988769,"Planned Lines",0,2204
"383",42677.6348794767,"Proposed + circle",0,2148
"3574",42677.6348794767,"Proposed + circle",0,2149
"4526",42695.9910090682,"Existing Network",0,2337
"4483",42700.2992825603,"Proposed + lions_gate",0,2142
"4203",42702.851375451,"Proposed Lines",0,2197
"1786",42704.2744295008,"Existing Network",0,2338
"4483",42705.0231429086,"Proposed + circle",0,2150
"3672",42711.268992811,"Proposed + lions_gate",0,2143
"1266",42712.8663004058,"Planned Lines",0,2205
"3276",42713.2578095832,"Proposed Lines",0,2198
"2470",42723.255923962,"Proposed + lions_gate",0,2144
"378",42723.7591654712,"Planned Lines",0,2206
"1893",42730.4855513884,"Proposed Lines",0,2199
"4589",42732.4395963904,"Proposed + poco_ext",0,2184
"2470",42740.125044798,"Proposed + circle",0,2151
"1778",42742.5817500081,"Proposed + lions_gate",0,2145
"4203",42746.3062391848,"Proposed + poco_ext",0,2185
"3561",42753.6618954694,"Existing Network",0,2339
"1169",42757.4478111516,"Proposed + poco_ext",0,2186
"1169",42757.4478111516,"Proposed Lines",0,2200
"3521",42761.8552054769,"Proposed + lions_gate",0,2146
"1893",42769.6047907494,"Proposed + lions_gate",0,2147
"3672",42769.6659501678,"Proposed + circle",0,2152
"1952",42773.910105425,"Existing Network",0,2340
"3521",42779.1193038729,"Proposed + circle",0,2153
"1893",42789.7325357174,"Proposed + poco_ext",0,2187
"3589",42801.108830182,"Proposed Lines",0,2201
"768",42813.5252307888,"Existing Network",0,2341
"1058",42822.6339521211,"Planned Lines",0,2207
"2814",42823.8883328641,"Proposed + poco_ext",0,2188
"2814",42823.8883328641,"Proposed Lines",0,2202
"2918",42825.6257097958,"Existing Network",0,2342
"1214",42833.6800535175,"Proposed Lines",0,2203
"3830",42836.0721905085,"Planned Lines",0,2208
"3589",42840.7286370593,"Proposed + poco_ext",0,2189
"2814",42850.0371885869,"Proposed + lions_gate",0,2148
"637",42855.0468534353,"Proposed Lines",0,2204
"2814",42861.5330188308,"Proposed + circle",0,2154
"1214",42863.8205110551,"Proposed + poco_ext",0,2190
"210",42866.6557997183,"Planned Lines",0,2209
"933",42872.2698675551,"Planned Lines",0,2210
"2853",42873.2093504481,"Existing Network",0,2343
"410",42877.89020944,"Proposed + circle",0,2155
"3276",42878.0022686628,"Proposed + lions_gate",0,2149
"2470",42878.5235881946,"Planned Lines",0,2211
"1817",42905.4998808112,"Proposed + circle",0,2156
"637",42908.9854453178,"Proposed + lions_gate",0,2150
"4483",42916.2150062088,"Planned Lines",0,2212
"3589",42926.8061618946,"Planned Lines",0,2213
"3589",42931.7442970774,"Proposed + lions_gate",0,2151
"2727",42932.2106159627,"Proposed Lines",0,2205
"1489",42935.8092063393,"Planned Lines",0,2214
"3589",42938.866775687,"Proposed + circle",0,2157
"2727",42942.2096867776,"Proposed + poco_ext",0,2191
"3271",42951.2974990292,"Existing Network",0,2344
"396",42963.9097106866,"Proposed Lines",0,2206
"396",42963.9097106866,"Proposed + poco_ext",0,2192
"3672",42964.3830538489,"Planned Lines",0,2215
"2338",42969.4294419232,"Existing Network",0,2345
"1131",42972.2324115876,"Proposed Lines",0,2207
"4523",42980.6421018231,"Proposed Lines",0,2208
"259",42984.2817895047,"Proposed Lines",0,2209
"1571",42999.9502942759,"Proposed Lines",0,2210
"1856",43001.465171782,"Existing Network",0,2346
"1078",43018.5498910216,"Existing Network",0,2347
"1917",43018.8845554178,"Proposed + circle",0,2158
"4203",43023.559728814,"Proposed + lions_gate",0,2152
"259",43023.7395730642,"Proposed + poco_ext",0,2193
"1030",43032.7842419383,"Proposed + circle",0,2159
"1214",43033.0001007877,"Proposed + lions_gate",0,2153
"1131",43034.4410236967,"Proposed + poco_ext",0,2194
"2454",43039.0342679435,"Existing Network",0,2348
"1131",43044.0237712422,"Proposed + lions_gate",0,2154
"933",43050.3558441456,"Proposed Lines",0,2211
"933",43050.3558441456,"Proposed + poco_ext",0,2195
"2814",43060.6406435465,"Planned Lines",0,2216
"2389",43063.4134649278,"Existing Network",0,2349
"259",43070.0578109552,"Planned Lines",0,2217
"1571",43072.1736562966,"Proposed + poco_ext",0,2196
"1169",43072.6666926509,"Proposed + lions_gate",0,2155
"1214",43078.460671424,"Proposed + circle",0,2160
"1786",43079.9362450106,"Proposed Lines",0,2212
"1786",43079.9362450106,"Proposed + poco_ext",0,2197
"4523",43082.638838951,"Proposed + lions_gate",0,2156
"259",43091.5654868484,"Proposed + lions_gate",0,2157
"2727",43093.2403756681,"Proposed + lions_gate",0,2158
"4523",43096.2094858737,"Proposed + poco_ext",0,2198
"2727",43097.9829510324,"Proposed + circle",0,2161
"4203",43098.0688634134,"Proposed + circle",0,2162
"259",43100.4344090638,"Proposed + circle",0,2163
"1786",43102.2842549974,"Proposed + lions_gate",0,2159
"1786",43113.0383020192,"Proposed + circle",0,2164
"1058",43113.3725167808,"Proposed + poco_ext",0,2199
"1058",43113.3725167808,"Proposed Lines",0,2213
"2422",43128.9002069043,"Planned Lines",0,2218
"999",43135.2894895623,"Planned Lines",0,2219
"3155",43150.3466059549,"Existing Network",0,2350
"2422",43155.2325863024,"Proposed Lines",0,2214
"3939",43159.1782080367,"Proposed + lions_gate",0,2160
"32",43160.1193456853,"Proposed + circle",0,2165
"2211",43163.8542309392,"Existing Network",0,2351
"1642",43172.391649296,"Existing Network",0,2352
"4003",43181.0237588443,"Proposed Lines",0,2215
"3368",43199.6555240507,"Planned Lines",0,2220
"4003",43203.1608069424,"Proposed + poco_ext",0,2200
"4003",43205.9720191195,"Proposed + circle",0,2166
"1571",43206.8758669009,"Proposed + lions_gate",0,2161
"1893",43208.2607056636,"Proposed + circle",0,2167
"396",43208.3568366541,"Proposed + lions_gate",0,2162
"4003",43212.7525637867,"Proposed + lions_gate",0,2163
"1691",43215.1653394692,"Existing Network",0,2353
"2624",43217.8772075622,"Proposed Lines",0,2216
"933",43233.3275341038,"Proposed + lions_gate",0,2164
"4539",43236.6974363996,"Existing Network",0,2354
"1676",43243.3155908433,"Proposed + circle",0,2168
"4014",43250.3731620455,"Planned Lines",0,2221
"1571",43254.1020414029,"Proposed + circle",0,2169
"3098",43256.5628387506,"Existing Network",0,2355
"2624",43257.3349911217,"Proposed + poco_ext",0,2201
"396",43257.6384407968,"Proposed + circle",0,2170
"4014",43265.4414495425,"Proposed Lines",0,2217
"4047",43266.9843980516,"Existing Network",0,2356
"4014",43274.9181012447,"Proposed + poco_ext",0,2202
"3768",43281.9820752827,"Existing Network",0,2357
"1214",43286.1141618256,"Planned Lines",0,2222
"962",43286.6003688622,"Existing Network",0,2358
"1786",43293.9650041071,"Planned Lines",0,2223
"4136",43297.5473478585,"Proposed Lines",0,2218
"4559",43299.627520932,"Existing Network",0,2359
"2624",43305.3490538489,"Planned Lines",0,2224
"999",43320.4038521379,"Proposed Lines",0,2219
"1571",43322.2391780842,"Planned Lines",0,2225
"2624",43325.1609049059,"Proposed + lions_gate",0,2165
"3856",43326.6403063168,"Planned Lines",0,2226
"2624",43334.0298271212,"Proposed + circle",0,2171
"4136",43337.1671547358,"Proposed + poco_ext",0,2203
"1218",43339.7092749603,"Planned Lines",0,2227
"2934",43345.260975966,"Existing Network",0,2360
"999",43345.3655942464,"Proposed + lions_gate",0,2166
"3856",43346.4180032595,"Proposed Lines",0,2220
"1510",43351.2667017438,"Existing Network",0,2361
"4565",43355.2086066818,"Proposed Lines",0,2221
"1933",43356.0508269542,"Planned Lines",0,2228
"3830",43364.9522905428,"Proposed Lines",0,2222
"2422",43367.5796576321,"Proposed + lions_gate",0,2167
"3856",43370.985193534,"Proposed + poco_ext",0,2204
"4136",43375.1173575444,"Planned Lines",0,2229
"3830",43377.0742130986,"Proposed + poco_ext",0,2205
"4565",43389.2672971186,"Proposed + poco_ext",0,2206
"4587",43411.0313159761,"Proposed Lines",0,2223
"1078",43411.6781957611,"Proposed Lines",0,2224
"1078",43422.0931904565,"Proposed + poco_ext",0,2207
"3068",43424.9662296406,"Proposed Lines",0,2225
"4136",43428.1828147539,"Proposed + lions_gate",0,2168
"4136",43433.8284363939,"Proposed + circle",0,2172
"3856",43440.0107574333,"Proposed + lions_gate",0,2169
"4014",43440.1470516608,"Proposed + lions_gate",0,2170
"1893",43440.7139704351,"Planned Lines",0,2230
"4587",43445.0900064129,"Proposed + poco_ext",0,2208
"3856",43446.5779020483,"Proposed + circle",0,2173
"4014",43447.2146943742,"Proposed + circle",0,2174
"1058",43454.9380890623,"Proposed + lions_gate",0,2171
"3068",43461.3623616389,"Proposed + poco_ext",0,2209
"4565",43462.5346328061,"Proposed + lions_gate",0,2172
"128",43465.0463002018,"Existing Network",0,2362
"4565",43467.6138712155,"Planned Lines",0,2231
"4565",43475.542614481,"Proposed + circle",0,2175
"363",43483.4932570324,"Existing Network",0,2363
"1078",43485.4110705525,"Proposed + lions_gate",0,2173
"1078",43486.9944139597,"Proposed + circle",0,2176
"4500",43487.7210249455,"Existing Network",0,2364
"4587",43518.3573421004,"Proposed + lions_gate",0,2174
"3869",43520.1212870964,"Planned Lines",0,2232
"2503",43520.6388601861,"Planned Lines",0,2233
"3830",43520.9400857353,"Proposed + circle",0,2177
"3830",43526.0517702563,"Proposed + lions_gate",0,2175
"4587",43531.3653237753,"Proposed + circle",0,2178
"637",43534.3040386539,"Proposed + poco_ext",0,2210
"2503",43535.7519794951,"Proposed Lines",0,2226
"4587",43552.9268669102,"Planned Lines",0,2234
"4203",43553.845483921,"Planned Lines",0,2235
"2503",43555.4478386665,"Proposed + poco_ext",0,2211
"933",43556.6986921867,"Proposed + circle",0,2179
"3126",43557.1768259678,"Existing Network",0,2365
"999",43558.49993458,"Proposed + circle",0,2180
"1078",43583.5813528015,"Planned Lines",0,2236
"3869",43594.8241660465,"Proposed Lines",0,2227
"2503",43605.6497109344,"Proposed + lions_gate",0,2176
"2503",43609.8824841209,"Proposed + circle",0,2181
"1218",43612.6771241684,"Proposed Lines",0,2228
"3869",43632.1330555658,"Proposed + poco_ext",0,2212
"82",43643.6067536618,"Proposed + poco_ext",0,2213
"82",43643.6067536618,"Proposed Lines",0,2229
"4527",43652.773792195,"Existing Network",0,2366
"2513",43657.3005633157,"Proposed + poco_ext",0,2214
"2513",43657.3005633157,"Proposed Lines",0,2230
"3869",43674.4048240269,"Proposed + lions_gate",0,2177
"3068",43676.2815496345,"Proposed + lions_gate",0,2178
"1764",43680.6328208922,"Existing Network",0,2367
"136",43702.0844332523,"Proposed + poco_ext",0,2215
"1642",43719.1720376363,"Planned Lines",0,2237
"1218",43731.2108410085,"Proposed + lions_gate",0,2179
"1276",43750.6060031688,"Existing Network",0,2368
"82",43750.6639828328,"Proposed + lions_gate",0,2180
"1691",43761.9457278095,"Planned Lines",0,2238
"2513",43764.3577924867,"Proposed + lions_gate",0,2181
"664",43770.4196795065,"Existing Network",0,2369
"637",43770.9064847182,"Proposed + circle",0,2182
"82",43779.9551741096,"Proposed + circle",0,2183
"358",43784.6845374089,"Existing Network",0,2370
"1169",43785.1658837353,"Proposed + circle",0,2184
"1131",43791.2202446192,"Proposed + circle",0,2185
"2513",43793.6489837635,"Proposed + circle",0,2186
"3068",43801.3890509635,"Proposed + circle",0,2187
"2219",43805.0715052785,"Existing Network",0,2371
"207",43822.82788827,"Proposed + circle",0,2188
"1405",43838.0450073466,"Proposed Lines",0,2231
"3132",43851.0323521256,"Existing Network",0,2372
"3165",43853.5895132267,"Existing Network",0,2373
"999",43866.9743117594,"Proposed + poco_ext",0,2216
"3205",43873.5775693525,"Existing Network",0,2374
"2194",43878.7515097623,"Existing Network",0,2375
"1015",43882.5093193104,"Existing Network",0,2376
"4526",43891.9285655181,"Proposed Lines",0,2232
"1642",43899.5277194546,"Proposed + poco_ext",0,2217
"1642",43899.5277194546,"Proposed Lines",0,2233
"3068",43904.4948110309,"Planned Lines",0,2239
"817",43905.4948037278,"Existing Network",0,2377
"4047",43914.5549748474,"Planned Lines",0,2240
"1875",43920.948680846,"Existing Network",0,2378
"4526",43923.8477449813,"Proposed + lions_gate",0,2182
"3154",43928.9911780082,"Existing Network",0,2379
"2422",43932.8926970536,"Proposed + poco_ext",0,2218
"4526",43941.4432441612,"Planned Lines",0,2241
"1691",43942.3014096278,"Proposed + poco_ext",0,2219
"1691",43942.3014096278,"Proposed Lines",0,2234
"4523",43949.7142626102,"Proposed + circle",0,2189
"32",43955.6483097376,"Proposed + poco_ext",0,2220
"1405",43960.7066889129,"Proposed + poco_ext",0,2221
"1356",43966.2948826327,"Existing Network",0,2380
"2758",43976.478781566,"Planned Lines",0,2242
"2203",43999.5096740029,"Planned Lines",0,2243
"3272",44010.8604755903,"Planned Lines",0,2244
"1642",44031.2975333845,"Proposed + lions_gate",0,2183
"2377",44039.3102346555,"Existing Network",0,2381
"2035",44042.6175833769,"Existing Network",0,2382
"2751",44054.0654471755,"Existing Network",0,2383
"4489",44065.0549177041,"Proposed + lions_gate",0,2184
"1691",44074.0712235577,"Proposed + lions_gate",0,2185
"1058",44075.9831000852,"Proposed + circle",0,2190
"1218",44088.3561654962,"Proposed + poco_ext",0,2222
"4047",44096.8616670159,"Proposed + poco_ext",0,2223
