"id","opportunity","percentile","cutoff","accessibility"
"502","jobs",50,45,90960.6141683038
"503","jobs",50,45,202587.621693044
"504","jobs",50,45,41862.9352693163
"505","jobs",50,45,16891.1776209789
"506","jobs",50,45,12864.6584992996
"507","jobs",50,45,110074.52300863
"508","jobs",50,45,2280.28944019554
"509","jobs",50,45,249450.311376314
"510","jobs",50,45,12034.1497229257
"511","jobs",50,45,0
"512","jobs",50,45,71598.9945316643
"513","jobs",50,45,0
"514","jobs",50,45,0
"515","jobs",50,45,249157.303537641
"516","jobs",50,45,83304.3277398189
"517","jobs",50,45,94278.4508470288
"518","jobs",50,45,6026.43233844347
"519","jobs",50,45,1319.76732444566
"520","jobs",50,45,49839.624857764
"521","jobs",50,45,134964.982168202
"522","jobs",50,45,174970.189208281
"523","jobs",50,45,8297.85468194489
"524","jobs",50,45,65699.9887403475
"525","jobs",50,45,24702.6072649933
"526","jobs",50,45,51153.3398463977
"527","jobs",50,45,146342.372970175
"528","jobs",50,45,36908.834045402
"529","jobs",50,45,203915.334978502
"530","jobs",50,45,138638.260187523
"531","jobs",50,45,11242.1430936705
"532","jobs",50,45,81104.8663004918
"533","jobs",50,45,33830.0279966132
"534","jobs",50,45,21540.1551151765
"535","jobs",50,45,205712.59579361
"536","jobs",50,45,93210.8365531603
"537","jobs",50,45,140487.182962983
